rec_id,culture,given_name,surname,sex,date_of_birth
rec-3750-org,afr,konjit,obanda,m,19670626
rec-3751-org,afr,debebe,,m,20001228
rec-3752-org,afr,onyekachukwu,hogg,f,19530107
rec-3753-org,afr,sauda,greiffenstein,f,19630202
rec-3754-org,afr,koigi,campher,f,19610204
rec-3755-org,afr,muhashaham,auriol,f,19451114
rec-3756-org,afr,kipendo,spies,f,19630515
rec-3757-org,afr,milele,amanaka,f,19530313
rec-3758-org,afr,idomenyin,glaum,,19670329
rec-3759-org,afr,danladi,rossi,f,19660426
rec-3760-org,afr,keanjaho,ronne,f,19770301
rec-3761-org,afr,ngunda,ssempa,m,19470107
rec-3762-org,afr,tsiresy,maughan,f,19990626
rec-3763-org,afr,chikadibi,sweetman,m,
rec-3764-org,afr,chuioke,murison,,19630311
rec-3765-org,afr,kaikara,bonseu,,19630515
rec-3766-org,afr,gilamata,bekele,,19821009
rec-3767-org,afr,abbah,toua,f,20001003
rec-3768-org,afr,kanikah,lawton,f,19590524
rec-3769-org,afr,ayfa,viglieno,f,19851215
rec-3770-org,afr,lasana,watt,f,19760510
rec-3771-org,afr,nyirej,maasdorp,,19570708
rec-3772-org,afr,karimu,bello,m,19450626
rec-3773-org,afr,tanabahi,eaton,f,19901010
rec-3774-org,afr,kandia,jivraj,f,19720512
rec-3775-org,afr,ajagbe,genis,,19620724
rec-3776-org,afr,onyemachi,biloa,f,19991106
rec-3777-org,afr,ibezimako,dabbadie,f,19760812
rec-3778-org,afr,jafari,gachukia,f,19471124
rec-3779-org,afr,iher,backeberg,,19910502
rec-3780-org,afr,bakari,lavis,f,19881026
rec-3781-org,afr,nogomo,royston,f,19910315
rec-3782-org,afr,mesinyane,balaba,f,19621106
rec-3783-org,afr,oare,mukami,f,20010405
rec-3784-org,afr,nicquisha,owoh,f,19481216
rec-3785-org,afr,nobini,dashwood,,19731001
rec-3786-org,afr,magomu,ziehl,m,19911013
rec-3787-org,afr,raimi,abenthum,f,19460327
rec-3788-org,afr,yalew,paruk,f,19410629
rec-3789-org,afr,shawana,pool,m,19931218
rec-3790-org,afr,yoruba,howley,m,
rec-3791-org,afr,arday,gronum,f,19440915
rec-3792-org,afr,nashy,rajah,f,19420610
rec-3793-org,afr,abayomi,keita,,19400508
rec-3794-org,afr,mwara,,,19520130
rec-3795-org,afr,koceila,penrith,f,19460905
rec-3796-org,afr,triya,anyona,,
rec-3797-org,afr,daneane,kibuuka,m,19590403
rec-3798-org,afr,jimiyo,mukasa,m,19780711
rec-3799-org,afr,edet,haambokoma,f,19710309
rec-3800-org,afr,malebogo,amooti,f,19421213
rec-3801-org,afr,mchumba,luter,f,19550925
rec-3802-org,afr,zareb,barro,m,19830811
rec-3803-org,afr,limbikani,olukokun,m,19451223
rec-3804-org,afr,ogechukwukama,,,19780208
rec-3805-org,afr,kitengi,forbes,f,19560619
rec-3806-org,afr,souroumigan,wasserfall,f,19550906
rec-3807-org,afr,,tebrugge,f,19520122
rec-3808-org,afr,hakima,slater,m,19511020
rec-3809-org,afr,sekou,pfiel,m,19960411
rec-3810-org,afr,mbwana,reynecke,f,19820624
rec-3811-org,afr,,kyomuhendo,,19910808
rec-3812-org,afr,tajiri,pareiyo,,19441028
rec-3813-org,afr,moringe,denis,m,
rec-3814-org,afr,tyana,bakr,f,19540813
rec-3815-org,afr,beddis,lel,f,19550813
rec-3816-org,afr,yetsa,obiefule,f,19790923
rec-3817-org,afr,itumeleng,siame,m,19550601
rec-3818-org,afr,batuuli,obare,f,19450711
rec-3819-org,afr,uwadiegwu,jasim,f,19790108
rec-3820-org,afr,adjoa,monley,f,19630322
rec-3821-org,afr,nwamaka,dele,f,19821006
rec-3822-org,afr,afiba,hakalenga,m,19860412
rec-3823-org,afr,dumetochukwu,musiwa,f,19480530
rec-3824-org,afr,chitsime,sewale,,19850929
rec-3825-org,afr,jumoke,kadogo,f,19441110
rec-3826-org,afr,daligqili,obel,f,19820908
rec-3827-org,afr,ochieng,,f,19960912
rec-3828-org,afr,adelkria,dejager,,19840227
rec-3829-org,afr,binty,rathfelder,,19600102
rec-3830-org,afr,nyachae,liwewe,,19890812
rec-3831-org,afr,hiari,aloro,,19640111
rec-3832-org,afr,machano,madada,m,20020614
rec-3833-org,afr,bodua,bonseu,,
rec-3834-org,afr,sekai,sieberhagen,f,19790526
rec-3835-org,afr,tei,mbiti,f,19720512
rec-3836-org,afr,oluseyi,nonini,f,19860513
rec-3837-org,afr,kakra,ngwira,f,19900406
rec-3838-org,afr,sekpuluchi,nyamau,f,19950524
rec-3839-org,afr,okolo,stoltz,m,19530807
rec-3840-org,afr,koice,vermaak,m,19820806
rec-3841-org,afr,nzinga,short,f,
rec-3842-org,afr,zwelakhe,mbozi,f,19730612
rec-3843-org,afr,nkechi,ratz,f,19600422
rec-3844-org,afr,olayinka,nwagbara,f,19991206
rec-3845-org,afr,ekwueme,kalebaila,,19400308
rec-3846-org,afr,dol,kanana,f,19930613
rec-3847-org,afr,sibongile,lansdell,f,19421112
rec-3848-org,afr,ekela,msuku,,
rec-3849-org,afr,lewa,diouf,f,19520222
rec-3850-org,afr,bhoke,mulenga,m,19850219
rec-3851-org,afr,batuuli,mwanachingwala,f,19880625
rec-3852-org,afr,ghanim,tor,f,
rec-3853-org,afr,makgatho,yaseen,m,19820415
rec-3854-org,afr,koice,gada,,19610329
rec-3855-org,afr,emojung,schroder,f,19440404
rec-3856-org,afr,olaudah,moleko,f,19990720
rec-3857-org,afr,okosida,lobb,m,20000530
rec-3858-org,afr,kedir,okinda,,19591219
rec-3859-org,afr,hiari,mumba,,19580421
rec-3860-org,afr,dsufo,moeketsi,m,19790629
rec-3861-org,afr,funanya,lalchani,m,19780415
rec-3862-org,afr,ozoechina,hicks,m,19851123
rec-3863-org,afr,donyell,luyt,f,19480807
rec-3864-org,afr,abiona,khama,f,19450615
rec-3865-org,afr,gzifa,ricketts,f,19681008
rec-3866-org,afr,asmahani,mahlangu,m,19960913
rec-3867-org,afr,moktar,mudasiru,f,19870515
rec-3868-org,afr,sundiata,mwendaweli,f,19870718
rec-3869-org,afr,olabunmi,duplessis,f,19770110
rec-3870-org,afr,kato,canning,m,19951112
rec-3871-org,afr,akpenamawu,waterfall,f,19560401
rec-3872-org,afr,dnean,dingiswayo,f,19830411
rec-3873-org,afr,gaya,mtika,f,19870114
rec-3874-org,afr,thoibo,nelson,,19630923
rec-3875-org,afr,olaniyonu,konig,,19940909
rec-3876-org,afr,ntozake,ungoni,f,19810611
rec-3877-org,afr,nyathera,taff,,19611110
rec-3878-org,afr,ntombizin,miyoba,f,19590729
rec-3879-org,afr,wnissa,matthee,,19640205
rec-3880-org,afr,igmi,olweny,f,19670510
rec-3881-org,afr,bolaji,numa,m,19921208
rec-3882-org,afr,njema,padayachee,m,19930521
rec-3883-org,afr,barke,savage,f,19440709
rec-3884-org,afr,jitujeusi,sihine,f,19611227
rec-3885-org,afr,sekani,chiyangi,,19531112
rec-3886-org,afr,fikile,shimwambi,f,19860623
rec-3887-org,afr,,dladla,f,19600901
rec-3888-org,afr,bagenda,kitamirike,f,19671224
rec-3889-org,afr,onwubiko,wa,f,19681009
rec-3890-org,afr,nguna,delarey,f,19811008
rec-3891-org,afr,malaika,vigne,f,19680929
rec-3892-org,afr,uksem,deburgh,f,19561218
rec-3893-org,afr,tsiresy,ige,,19890816
rec-3894-org,afr,jamba,aceda,,19861230
rec-3895-org,afr,adiagha,gondwe,m,19950225
rec-3896-org,afr,nanjala,jega,f,19481127
rec-3897-org,afr,thandiswa,lutuli,,19540524
rec-3898-org,afr,nadif,morel,f,19720906
rec-3899-org,afr,owiti,sakala,m,
rec-3900-org,afr,anene,shikwati,f,19651208
rec-3901-org,afr,,baykedagn,f,19750423
rec-3902-org,afr,takia,chileshe,f,19820906
rec-3903-org,afr,latiffa,numa,f,19500118
rec-3904-org,afr,rakibum,ruwe,f,19930521
rec-3905-org,afr,nwaoma,ferrier,f,19850807
rec-3906-org,afr,meligqili,jelela,f,19651024
rec-3907-org,afr,asminia,,,19930125
rec-3908-org,afr,katura,sneddon,f,19790628
rec-3909-org,afr,tanay,kwalia,f,
rec-3910-org,afr,vusimuzi,mwiru,f,19580629
rec-3911-org,afr,mshangama,locke,f,19480709
rec-3912-org,afr,kajombo,reiners,f,19471006
rec-3913-org,afr,anaba,lunguzi,f,20020620
rec-3914-org,afr,chuki,herbst,,19830531
rec-3915-org,afr,abioye,nkhana,m,19990427
rec-3916-org,afr,huba,babajaro,f,19790609
rec-3917-org,afr,oghenekev,miyoba,f,19900921
rec-3918-org,afr,kiongozi,kasagga,f,19420722
rec-3919-org,afr,berkan,rieck,,19600917
rec-3920-org,afr,akhona,satterly,m,19610728
rec-3921-org,afr,dumisani,girmalegesse,f,
rec-3922-org,afr,shalilah,nash,f,19710126
rec-3923-org,afr,kashka,luhanga,,
rec-3924-org,afr,ice,mwangata,f,
rec-3925-org,afr,chidubem,wolde,m,19440328
rec-3926-org,afr,kiano,fekadu,m,19630419
rec-3927-org,afr,tuhrict,kaseme,,19741015
rec-3928-org,afr,obieluman,jaimimi,,19501203
rec-3929-org,afr,malkia,githunguri,f,19871207
rec-3930-org,afr,yokana,north,,19421114
rec-3931-org,afr,barongo,dekker,f,19550128
rec-3932-org,afr,rajabu,tait,f,
rec-3933-org,afr,tobeolisa,archer,m,19701201
rec-3934-org,afr,matu,midiwo,f,19590330
rec-3935-org,afr,ifni,sentamu,f,19610106
rec-3936-org,afr,,masebo,f,19791231
rec-3937-org,afr,chukwubui,imoh,f,19510527
rec-3938-org,afr,minenhle,verwoerd,f,19990909
rec-3939-org,afr,vatusia,onyemachi,f,19840219
rec-3940-org,afr,adergazuz,larabal,,
rec-3941-org,afr,dekka,moerdyk,m,19431028
rec-3942-org,afr,djibo,kabuu,m,19430101
rec-3943-org,afr,chenzika,suttie,f,19640914
rec-3944-org,afr,sharifa,habasonda,m,19441002
rec-3945-org,afr,osayiniwese,jean,f,19850805
rec-3946-org,afr,chimalsi,ogedegbe,f,19920214
rec-3947-org,afr,njanu,imoh,f,19970417
rec-3948-org,afr,asfaw,gane,,19750906
rec-3949-org,afr,malaika,,f,19740725
rec-3950-org,afr,osayiniwese,uzoenyi,f,19730718
rec-3951-org,afr,deleesha,vader,f,19460504
rec-3952-org,afr,dila,nsibambi,f,19780119
rec-3953-org,afr,akin,dunford,,19460214
rec-3954-org,afr,buhle,cave,f,19451215
rec-3955-org,afr,kaaria,mezu,,20001009
rec-3956-org,afr,muhashaham,shekari,f,19660324
rec-3957-org,afr,wakiuru,smickersgill,f,19970730
rec-3958-org,afr,jenebi,taylor,f,19411010
rec-3959-org,afr,kwakwei,piscaer,f,19770828
rec-3960-org,afr,phesheya,desfountain,m,19870831
rec-3961-org,afr,femy,abura,f,19451127
rec-3962-org,afr,muhashaham,ifejiagwa,,19400217
rec-3963-org,afr,lateesha,denby,m,19401214
rec-3964-org,afr,fedada,dyegh,m,19880628
rec-3965-org,afr,wangondu,ihenacho,f,19920225
rec-3966-org,afr,mwaria,chijikwa,f,19650928
rec-3967-org,afr,abdi,nkula,f,19500105
rec-3968-org,afr,monisha,wagana,f,19400409
rec-3969-org,afr,ngugi,kouka,f,19530119
rec-3970-org,afr,issa,kibirige,f,19870226
rec-3971-org,afr,ivoree,ertzgaard,m,19990113
rec-3972-org,afr,kisasi,isola,m,19581111
rec-3973-org,afr,alem,mieno,f,19731228
rec-3974-org,afr,deole,gregory,f,19960905
rec-3975-org,afr,ogo,hikeezi,f,19950503
rec-3976-org,afr,kadidou,gebrselassie,f,19790704
rec-3977-org,afr,chisulo,anyona,m,19440127
rec-3978-org,afr,pongwa,diouf,m,19991226
rec-3979-org,afr,yuba,wacera,,19870520
rec-3980-org,afr,ayoluwa,gowers,,19720907
rec-3981-org,afr,tiaret,goder,f,19890803
rec-3982-org,afr,chileogu,ezulike,m,20010811
rec-3983-org,afr,bia,makacha,m,19811129
rec-3984-org,afr,annan,njovu,m,19450708
rec-3985-org,afr,kalem,ongwen,f,19470803
rec-3986-org,afr,,mukonde,f,19820922
rec-3987-org,afr,bashaam,vos,m,19610723
rec-3988-org,afr,haiba,mangande,f,
rec-3989-org,afr,zinachukwudi,tiyaonse,m,19990513
rec-3990-org,afr,ndila,shonibare,f,19470712
rec-3991-org,afr,zayvion,dudding,m,19920516
rec-3992-org,afr,merille,,f,19580920
rec-3993-org,afr,nazi,hopf,f,20010814
rec-3994-org,afr,shire,banks,f,19910913
rec-3995-org,afr,wakiuru,thugwane,f,19570109
rec-3996-org,afr,juden,njongwe,,19890627
rec-3997-org,afr,nyako,ukuh,f,19970719
rec-3998-org,afr,liben,kipchoge,f,19440329
rec-3999-org,afr,badilini,quesnell,,20000510
rec-456-dup-0,afr,la a ,,m,19840108
rec-3166-dup-0,afr,amonsi,odubiui,f,19821125
rec-1105-dup-0,afr,tayamaly,sibinda,m,
rec-1076-dup-0,afr,pel ,ehinla nwo,f,19601114
rec-468-dup-0,afr,adela a,ngwogu,,1953 0521
rec-648-dup-0,afr,damalia,chibuike,m,1948 7 01
rec-906-dup-0,afr,kalei,wood,,1940915
rec-3531-dup-0,afr,akiikp,girma,f,19440316
rec-2412-dup-0,afr,kukwuemeka,seyoum,m,19621202
rec-626-dup-0,afr,onyekachukwu,kas b a,f,19971123
rec-3420-dup-0,afr,kasjay,sa ck,f,19731107
rec-990-dup-0,afr,tichao a,ade si,,19880722
rec-2234-dup-0,afr,fabay0,ssempa,,19821 29
rec-1165-dup-0,afr,changa,fiaht,f,19591230
rec-967-dup-0,afr,olufunke,mwe,f,19430716
rec-1125-dup-0,afr,folade,rick r ds,m,19740629
rec-842-dup-0,afr,emma,momra,f,19901226
rec-1425-dup-0,afr,nyankonag,thorpe,,19470426
rec-1591-dup-0,afr,sut a,,m,198004 1
rec-319-dup-0,afr,lcatokwe,irob so,,19890626
rec-872-dup-0,afr,a b i,sunzu,f,19440204
rec-2870-dup-0,afr,ciku,schoonbee,m,19700825
rec-1908-dup-0,afr,naliacka,maahkham,m,19560306
rec-3384-dup-0,afr,oluwatoyin,veltsman,f,19491014
rec-2277-dup-0,afr,diyamik,eaton,f,19680618
rec-910-dup-0,afr,murugi,chiv ta,,19550 609
rec-825-dup-0,afr,unathi,luk ma ,f,19901225
rec-1273-dup-0,afr,nonhle,leacck,m,19870928
rec-1652-dup-0,afr,jendy se,oh ,f,19450628
rec-3958-dup-0,afr,jene i,tay or,f,19411010
rec-2677-dup-0,afr,tebogk,atwoli,f,19800312
rec-2480-dup-0,afr,obasi,doernb ack,,1956050 3
rec-103-dup-0,afr,aizsa,adenaike,f,20010423
rec-3040-dup-0,afr,alemayehu,angwenyi,f,19596237
rec-3733-dup-0,afr,masimong,kiptanhi,f,19530130
rec-659-dup-0,afr,alarbi,wiwaw,f,19710510
rec-2152-dup-0,afr,mestaot,cahil,f,
rec-3288-dup-0,afr,abio un,modise,f,19510 13
rec-1997-dup-0,afr,nkemakona,kipt o,,19570 406
rec-1801-dup-0,afr,masanba,,f,
rec-863-dup-0,afr,ising ma,mahla ela,m,19860924
rec-482-dup-0,afr,fadhili,malind ma,m,20000 527
rec-1481-dup-0,afr,mori,liuen,m,19770219
rec-3534-dup-0,afr,,walbru  h,m,19410519
rec-3982-dup-0,afr,katelyn,ezulike,k,20010811
rec-3241-dup-0,afr,iso ke,dek0ker,f,
rec-1399-dup-0,afr,afework,kew,f,19860744
rec-1265-dup-0,afr,uchechukw,mutwol,f,19670320
rec-3054-dup-0,afr,vuyija,aniepo,,19561023
rec-2660-dup-0,afr,kih o,dejonge,f,1962 804
rec-2417-dup-0,afr,bibia,moreen,m,19870505
rec-3150-dup-0,afr,gabresilassie,mbire,f,20010559
rec-1878-dup-0,afr,tromp,afe,m,19640719
rec-974-dup-0,afr,turiya,wilm  ,f,19991227
rec-2807-dup-0,afr,febed,ch0ombe,,19400911
rec-3527-dup-0,afr,biti,handema,f,19411202
rec-514-dup-0,afr,akwasia,twala,f,19811022
rec-337-dup-0,afr,mma nga,,m,1986062 
rec-496-dup-0,afr,ili,muchele ganga,f,1997 0208
rec-1868-dup-0,afr,chandelke,ergiba,f,20020809
rec-186-dup-0,afr,ashit oo,langa,m,1962021 
rec-137-dup-0,afr,olajo  on,paulse,f,
rec-3419-dup-0,afr,anagn,marshwl,f,19850425
rec-928-dup-0,afr,lebekhi,iketieze,f,19770407
rec-2837-dup-0,afr,meklit,mwala,f,1983 2 10
rec-348-dup-0,afr,pulik ,ebenez r,,19910831
rec-3604-dup-0,afr,mwanadabu,nxito,,
rec-3428-dup-0,afr,issqn,merali,f,19411114
rec-268-dup-0,afr,kamilya,abdi,f,194 0 14
rec-2627-dup-0,afr,mkubww,elahor,f,19810248
rec-1849-dup-0,afr,ckennesha,staayman,f,19560313
rec-2459-dup-0,afr,cckampihe,namugerwa,f,19860213
rec-3167-dup-0,afr,utenty,mopani,f,19790730
rec-3569-dup-0,afr,niara,mthemgbu,,19540913
rec-1038-dup-0,afr,shalliah,mpande,,19860695
rec-1066-dup-0,afr,tusuubira,akatsa,m,
rec-3397-dup-0,afr,eloere huk,bazighe,m,
rec-3894-dup-0,afr,jamba,ace a,,1986 230
rec-2868-dup-0,afr,sy,kihoro,m,
rec-151-dup-0,afr,kosgzi,thindwa,f,19970714
rec-2426-dup-0,afr,chenai,heel ey,m,19&20119
rec-276-dup-0,afr,xiana,aku,f,20010812
rec-2362-dup-0,afr,potrafanton,serfo nteyn,,195109 17
rec-469-dup-0,afr,akue,mukubo,f,
rec-1538-dup-0,afr,saja,xiyombo,f,19541214
rec-1184-dup-0,afr,nnabu gwu,kalan,f,1976080 
rec-784-dup-0,afr,,dadzell,f,19760220
rec-3026-dup-0,afr,zikoranau,5itenge,f,1964062 
rec-1163-dup-0,afr,dembd,durad,f,19990203
rec-3834-dup-0,afr,sekai,jieperhagen,f,19790526
rec-3535-dup-0,afr,uryakel,schulman,f,19800423
rec-2098-dup-0,afr,olutozin,amalwa,f,19520907
rec-805-dup-0,afr,devo,watermeyer,f,
rec-123-dup-0,afr,filbert,mace,,19710 81
rec-843-dup-0,afr,maseko,gwentse,f,19660716
rec-2598-dup-0,afr,meto,abdulhhani,f,19430927
rec-824-dup-0,afr,otutodili hukwu,simwa a,f,19540717
rec-286-dup-0,afr,nkosinah,stratfod,f,20010528
rec-2322-dup-0,afr,kesia,moni,f,19590531
rec-3409-dup-0,afr,mazer,syampankila,f,20010708
rec-3867-dup-0,afr,mokta ,mudasiru,f,l9870515
rec-503-dup-0,afr,ngululeko,ketu,,20020413
rec-2252-dup-0,afr,awii,,f,19600405
rec-2644-dup-0,afr, okoli,imboel ,,19900320
rec-558-dup-0,afr,ter |,kasobe,f,19800513
rec-809-dup-0,afr,adedewe,town s end,,19730923
rec-3828-dup-0,afr,adelk ria,dejager,,198402 27
rec-1484-dup-0,afr,chimaln,temu,f,20000108
rec-480-dup-0,afr,gamba,herselman,,19500320
rec-315-dup-0,afr,nena,weilert,f,19830916
rec-3883-dup-0,afr,bar k ,savage,f,19440709
rec-3171-dup-0,afr,akinyemi,sepe g,f,1993 715
rec-133-dup-0,afr,thulile,larl,f,19420919
rec-1566-dup-0,afr,ashu nti,holtzhausen,m,195405 5
rec-568-dup-0,afr,athiamo,dodoo,,
rec-1063-dup-0,afr,tapy,sobuwe,f,19775008
rec-2367-dup-0,afr,kipensi,zurry,f,19551003
rec-854-dup-0,afr,hchim,iroegpu,f,19500801
rec-672-dup-0,afr,bgnat,awored,f,19800114
rec-1767-dup-0,afr,omaripa,mpasela,f,19810410
rec-723-dup-0,afr,ato,ekosuei,f,19760819
rec-2356-dup-0,afr,raphida,parkin,f,19522503
rec-12-dup-0,afr,ab y,jalo,,199804 1
rec-1775-dup-0,afr,niamja,ngoni,,
rec-2554-dup-0,afr,palass ,mat ews,f,19540827
rec-1068-dup-0,afr,sasmecka,tarant,,19950906
rec-512-dup-0,afr,njururi,luden,m,1997105
rec-1575-dup-0,afr,jokuistha,bezabeh,f,19500518
rec-3787-dup-0,afr,raimy,abentum,f,19460327
rec-3471-dup-0,afr,babina,atuaiar,m,19690611
rec-1286-dup-0,afr,shuj a,moolm n,m,20000118
rec-3550-dup-0,afr,taklit,effion9,f,20021 15
rec-2284-dup-0,afr,ghideon,phiri,f,19600108
rec-2980-dup-0,afr,arn adi,damons,f,19491120
rec-615-dup-0,afr,kawduka,aras r,f,19820905
rec-1412-dup-0,afr,nwakitie,sas,f,
rec-1135-dup-0,afr,hahen,olwe y,,19540717
rec-385-dup-0,afr,yasini,emeagaly,,
rec-3662-dup-0,afr,ineke,emmanul,f,19770103
rec-2296-dup-0,afr,tiziry,ali,f,19760418
rec-3429-dup-0,afr,kiika,ogbuke,m,19800705
rec-1208-dup-0,afr,blake,lodgr,m,19750527
rec-2646-dup-0,afr,kakay,share,f,19540308
rec-128-dup-0,afr,yezite,rich,f,19580111
rec-3631-dup-0,afr,tekleaymanot,mankochi,f,19460427
rec-3616-dup-0,afr,tamrveeka,latham,,19400629
rec-1541-dup-0,afr,malmoud,cho  o,f,19490704
rec-3059-dup-0,afr,yosev,ackermann,m,19921001
rec-261-dup-0,afr,desnjn,oculi,m,19860324
rec-862-dup-0,afr,shas me ka,gairns,f,19850821
rec-2261-dup-0,afr,loana,hexter,f,19990209
rec-2772-dup-0,afr,al ile,bain,f,195208 09
rec-845-dup-0,afr,zdima,uche,,19941003
rec-3835-dup-0,afr,te ,mbi i,f,19720512
rec-1448-dup-0,afr,amocckor,sluijter,,19680531
rec-1318-dup-0,afr,olivia,nock,f,19900921
rec-2428-dup-0,afr,kokaj ,alemse ged,,19670203
rec-504-dup-0,afr,tambika,mypurk,,19421210
rec-3853-dup-0,afr,makgalho,yaseen,m,19820415
rec-3873-dup-0,afr,kaya,mdika,f,19870114
rec-2312-dup-0,afr,nosakhene,yekini,,19870312
rec-3600-dup-0,afr,asulai,abrie,f,19781121
rec-1950-dup-0,afr,mwanka,maknusson,f,19580830
rec-3513-dup-0,afr,olut sin,mutu u,f,19940412
rec-404-dup-0,afr,jukatai,enyiaju,f,19971218
rec-2630-dup-0,afr,ejike,carse,,1996 0 23
rec-1357-dup-0,afr,mawagali,ikhouria,,19990723
rec-3724-dup-0,afr,fekadu,mapmoa,m,
rec-1515-dup-0,afr,arabella,sepp,f,
rec-1304-dup-0,afr,ahma u,maiyani,f,19720 23
rec-618-dup-0,afr,ablan,gamy,,
rec-932-dup-0,afr,rithaa,weesbeahg,,19980804
rec-2468-dup-0,afr,della,mapensi,f,
rec-1212-dup-0,afr,onyenachi,kanao,,19960224
rec-2484-dup-0,afr,taba,shakpoke,f,
rec-1186-dup-0,afr,zesiro,kiny  ti,f,19840824
rec-330-dup-0,afr,moni sha,wanja,,2000 116
rec-886-dup-0,afr,chidqeebr,,f,19530627
rec-3256-dup-0,afr,vatujia,ockeagu,f,19741114
rec-91-dup-0,afr,azibo,daba,f,199 11 06
rec-283-dup-0,afr,hemmuc,ckhukwura,f,
rec-1747-dup-0,afr,ckenyanna,kabonko,f,19951021
rec-3734-dup-0,afr,wanje ri,nurud en,,
rec-1610-dup-0,afr,donu,ckastsum,f,19590829
rec-2615-dup-0,afr,daligqily,sttoltz,f,19900703
rec-13-dup-0,afr,soh a,oli eh,f,19421026
rec-3138-dup-0,afr,olamitde,butale,f,19840114
rec-1016-dup-0,afr,chidie bere,sta rling,f,19500610
rec-3174-dup-0,afr,ckakera,simuunza,f,19720530
rec-3779-dup-0,afr,ihe ,backeberg,,19910 02
rec-1595-dup-0,afr,obina,parjonson,f,19500113
rec-2100-dup-0,afr,mosti,eunis,,19961121
rec-2697-dup-0,afr,alake,mal ac y,,19840625
rec-3849-dup-0,afr,lewa,djo f,f,19520222
rec-3179-dup-0,afr,oko i,ariweriyai,f,19930406
rec-3920-dup-0,afr,akh0na,satte ly,m,19610728
rec-444-dup-0,afr,semei,,m,19640119
rec-1764-dup-0,afr,zvka,haja ba,f,
rec-2183-dup-0,afr,uldzu,reynecke,m,19400730
rec-803-dup-0,afr,zigze,nieuwenhuzizen,m,19750130
rec-985-dup-0,afr,adiks,orizu,m,19870307
rec-2606-dup-0,afr,belquis,goedals,f,19731218
rec-3360-dup-0,afr,ramat,lambjde,f,
rec-875-dup-0,afr,onuo  ,lavatsa,f,19750913
rec-1755-dup-0,afr,xeshe,kinkara,f,20020316
rec-409-dup-0,afr,,kapovdi,f,19630831
rec-3070-dup-0,afr,harambea,picke,f,19690507
rec-2192-dup-0,afr,abbanhie,feldtmann,f,19431121
rec-3197-dup-0,afr,donyel,yaratua,f,19710413
rec-1549-dup-0,afr,abdj karim,,f,19520422
rec-3073-dup-0,afr,natukundo,karuis,,19670307
rec-201-dup-0,afr,nozipho,majw ga,m,1q591014
rec-2552-dup-0,afr,de lon,hornigold,f,1998o322
rec-962-dup-0,afr,durojaiye,voster,,19890428
rec-2018-dup-0,afr,ayib,abate,f,19481212
rec-1753-dup-0,afr,fenuk ,,f,l9410216
rec-3083-dup-0,afr,kwa i n,rieck,,19531007
rec-2797-dup-0,afr,odinkemere,bara s a,m,19500505
rec-1402-dup-0,afr,ade,penderis,m,19670349
rec-265-dup-0,afr,kenni ,tefu,m,1967 0528
rec-2770-dup-0,afr,dahia,carm ic hael,f,19541025
rec-3618-dup-0,afr,,alibhibr own,,19921205
rec-2571-dup-0,afr,ny0ka to,bambury,f,
rec-1673-dup-0,afr,pemp ero,haa zele,f,
rec-2485-dup-0,afr,kibwe,syajetya,m,19681027
rec-3472-dup-0,afr,niny,greyvenztein,f,19651017
rec-2099-dup-0,afr,ngulinga,adlm,,19901231
rec-3864-dup-0,afr,apiona,kama,f,19450615
rec-369-dup-0,afr,maduabuchi,sibeko,f,1941  30
rec-969-dup-0,afr,anawal,gobena,f,19740z19
rec-3220-dup-0,afr,keasha,louw,f,19492018
rec-3878-dup-0,afr,ntomubisin,miyoba,f,19590729
rec-3593-dup-0,afr,merille,gerritlen,f,19700118
rec-2437-dup-0,afr,kapik,parkin,m,19911020
rec-2804-dup-0,afr,afam,kunene,,20090710
rec-1783-dup-0,afr,kwana,obuya,f,19460502
rec-2731-dup-0,afr,badru,sumnder,,
rec-878-dup-0,afr,matumainy,kissingeah,f,19591209
rec-3840-dup-0,afr,koice,vermdaak,m,
rec-3653-dup-0,afr,pak ,ogundipe,f,19791 03
rec-1368-dup-0,afr,mackomu,ogbuke,m,19430928
rec-2748-dup-0,afr,ockoronkwo,lorope,f,19411011
rec-372-dup-0,afr,nsia,tutuolda,f,20014017
rec-2346-dup-0,afr,nyokato,mw a u,f,20010810
rec-303-dup-0,afr,adesi  a,kahata,f,19621117
rec-3790-dup-0,afr,yorupa,howly,m,
rec-3822-dup-0,afr,afiba,hakalonga,m,19860142
rec-1854-dup-0,afr,,solkoon,f,
rec-798-dup-0,afr,yafeu,touanga,f,
rec-100-dup-0,afr,jongilanga,pursdll,f,19530229
rec-108-dup-0,afr,zeena,fadana,f,19660715
rec-625-dup-0,afr,kend ,ssebun ya,f,19920522
rec-3692-dup-0,afr,kibasila,kato no ,f,
rec-1877-dup-0,afr,chik e ie,simwambana,f,19430115
rec-2078-dup-0,afr,gathee,jibr  ,f,
rec-1073-dup-0,afr,nontutdum,masebe,f,19450104
rec-2496-dup-0,afr,maju mi,habib,,l9421011
rec-3851-dup-0,afr,batuuli,mwanachinxwala,f,
rec-3902-dup-0,afr,takia,ileshe,f,19820906
rec-1772-dup-0,afr,,kizz a,f,19671 010
rec-744-dup-0,afr,chinuikde,apuuli,f,
rec-2990-dup-0,afr,,gachagu a,m,195704 11
rec-41-dup-0,afr,kilngzi,onyilo,f,
rec-922-dup-0,afr,kwa min,sinyinza,,|9420103
