rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-2528-org,   afr, f, 19760423, vidarnaq, dadswell, 8
rec-1524-dup-0, afr, , 19540907, ockuda, mbata, 0
rec-1977-org,   afr, f, 19430609, ega, franklin, 1
rec-1718-dup-0, afr, m, 19020405, gat mu, tsegay, 8
rec-1480-org,   afr, f, 19910509, berihun, noor, 6
rec-2112-org,   afr, f, 19280820, onyango, masheke, 4
rec-247-org,   afr, f, 19360307, ziwa, oha, 0
rec-2217-org,   afr, , 19731228, magoma, mishra, 8
rec-1730-dup-0, afr, f, 19680923, w'lza, kibuule, 3
rec-2354-dup-0, afr, , 19440704, luaanne, mukhtaah, 1
rec-253-dup-0, afr, , 19830503, nye mya, sserumaga, 6
rec-1133-org,   afr, f, 19901024, ettuh, adenuga, 6
rec-2572-org,   afr, m, , zakwani, ekhalie, 3
rec-1833-dup-0, afr, f, 19910622, , noahtier, 2
rec-1469-org,   afr, , 19580403, bitisurur, haji, 7
rec-361-org,   afr, f, 19581213, fakhta, liszt, 4
rec-1103-org,   afr, f, 19800502, dashika, njoka, 0
rec-84-org,   afr, f, 19160422, ruguru, ngobeka, 8
rec-2107-dup-0, afr, f, 19440508, felistas, okojie, 8
rec-1866-org,   afr, f, 19560602, nyachae, wroe, 9
rec-63-dup-0, afr, f, 19610108, jeneta, andieg o, 4
rec-2103-org,   afr, m, 19480119, chinwenma, wamulwa, 6
rec-2571-org,   afr, f, 19340704, kanimana, yuyi, 4
rec-676-org,   afr, f, 19001205, lesonn, dado, 0
rec-354-org,   afr, , 19270403, onwumelu, raw, 3
rec-385-org,   afr, f, 19191031, kigongo, okoye, 0
rec-2362-org,   afr, m, 19840530, ndukaku, baruwa, 5
rec-1026-dup-0, afr, m, 19290823, nxek, mwiika, 6
rec-2900-org,   afr, f, 19400321, tandie, rein, 1
rec-1592-org,   afr, f, 19470518, evinder, nnake, 5
rec-470-org,   afr, , 19440927, nwayieke, farrell, 5
rec-1031-dup-0, afr, , 19321172, agymah, kipkirui, 1
rec-2164-dup-0, afr, f, 19220203, , gou, 5
rec-1219-org,   afr, f, 19160916, hemmu, suji, 2
rec-2509-dup-0, afr, f, 19170626, sima ade, nyambane, 2
rec-969-org,   afr, f, 19240428, kondo, kiptoo, 7
rec-80-dup-0, afr, , 19070404, djibo, haywood, 4
rec-2816-org,   afr, f, 19700201, briruc, shaw, 1
rec-2039-dup-0, afr, m, , itumeleng, mer9a, 4
rec-2757-org,   afr, f, 19931127, elimu, mugoya, 5
rec-2547-dup-0, afr, f, 19831121, makwetu, baml ak, 0
rec-460-dup-0, afr, f, 19030911, sadaka, heydenr ch, 4
rec-2200-org,   afr, f, 19630216, dassin, deering, 6
rec-1590-dup-0, afr, f, 19880403, kawawe, sekito eko, 8
rec-2467-dup-0, afr, f, 19511029, nagesa, gebr , 5
rec-1794-org,   afr, f, 19930911, raashida, norval, 7
rec-2947-org,   afr, , , ananse, ngobese, 2
rec-1168-org,   afr, f, 19421020, olugbala, turksma, 9
rec-15-org,   afr, m, 19661027, ayanay, sinyangwe, 8
rec-1856-org,   afr, m, 19580522, mamitu, callard, 0
rec-1513-dup-0, afr, f, 19850730, azula y, thieleman, 6
rec-112-org,   afr, f, 19271124, ayinde, werner, 7
rec-2775-org,   afr, f, 19040101, foluke, reinecke, 1
rec-2016-org,   afr, f, 19260628, eskinder, callaghan, 0
rec-422-org,   afr, f, 19450422, kalula, rabie, 8
rec-1136-org,   afr, f, 19471211, odatei, ewart, 9
rec-2674-dup-0, afr, f, , chio , ludek, 6
rec-585-org,   afr, , 19820419, keenya, okaru, 6
rec-381-org,   afr, , 19390921, asong, awol, 2
rec-1069-org,   afr, f, 19830530, majo, molelekw, 6
rec-2062-dup-0, afr, , 19981231, danuwa, poultny, 2
rec-2596-dup-0, afr, f, 19651025, yakini, baba ade, 5
rec-647-dup-0, afr, f, 19990423, malk ia, shikabenga, 6
rec-1705-org,   afr, f, , mukupa, disang, 3
rec-1407-org,   afr, m, 19100111, ashenafi, nekesa, 6
rec-729-org,   afr, m, 19840615, melesse, janmohamed, 1
rec-57-org,   afr, m, 19291124, masani, rombo, 7
rec-915-org,   afr, f, 19070812, mariama, sephton, 9
rec-1895-org,   afr, f, , mutia, wheeler, 6
rec-536-dup-0, afr, f, 19871120, tsamellal, kaia, 3
rec-2863-org,   afr, f, 19921006, amdegh, mahabeer, 8
rec-147-org,   afr, m, 19990730, fumiya, adebamowo, 4
rec-812-org,   afr, f, 19470101, kagai, ssekyaaya, 7
rec-2907-dup-0, afr, m, 19310327, ajamu, gai chuhie, 8
rec-77-org,   afr, f, 19820913, fisseha, chambers, 6
rec-1344-dup-0, afr, f, 19880202, mudhomi, stanger, 6
rec-1263-org,   afr, , , kalume, ochan, 1
rec-2882-org,   afr, f, 19350415, uzuri, boateng, 8
rec-1776-org,   afr, , 19160412, nkemefula, fish, 1
rec-918-dup-0, afr, , 19050715, cbaki, shitanda, 2
rec-647-org,   afr, f, 19990423, malkia, shikabenga, 6
rec-2951-org,   afr, m, , itadi, ludick, 6
rec-281-org,   afr, f, 19231205, xinavne, kleinkramer, 4
rec-1418-org,   afr, f, 19220508, nyarai, zaayman, 0
rec-947-org,   afr, , 19681014, okaifo, kanyanta, 4
rec-2738-dup-0, afr, , 19840730, selas, duiier, 1
rec-976-org,   afr, , 19361003, awiti, mabire, 4
rec-2853-org,   afr, m, , kidhi, gacharia, 4
rec-2975-org,   afr, f, 19960822, mwarania, uchechukwu, 2
rec-376-org,   afr, , 19580109, , pothas, 4
rec-490-dup-0, afr, m, 19361018, ngangwlizwe, emefiele, 4
rec-2005-org,   afr, f, 19720224, iyangura, adepoju, 7
rec-1645-org,   afr, , 19560621, anaba, ongondo, 4
rec-1435-org,   afr, f, 19200511, dila, kibet, 3
rec-881-dup-0, afr, f, 19210306, jalanie, , 2
rec-1920-dup-0, afr, m, 19780309, kinjikiitle, limerick, 6
rec-1143-org,   afr, f, 19220531, demessie, nangwale, 8
rec-2300-dup-0, afr, f, 19400326, meqran, hack art, 4
rec-733-org,   afr, f, 19981022, beremew, cheadle, 0
rec-141-org,   afr, f, 19130131, bahari, nchelenge, 8
rec-2330-org,   afr, f, 19770511, mzee, onama, 3
rec-1032-org,   afr, m, , makalo, kosrof, 7
rec-706-org,   afr, f, 19900430, nkemdilim, visser, 5
rec-1036-org,   afr, , 19950817, obierika, akintola, 1
rec-2160-dup-0, afr, f, 19791o08, mekbib, eguavoen, 6
rec-1774-dup-0, afr, a, 19861206, tantor, ziedeman, 5
rec-2459-org,   afr, f, 19870827, kawawe, mukubo, 7
rec-67-dup-0, afr, , 19690910, damamli, pello, 7
rec-1483-dup-0, afr, f, 19040 03, ime, quashie, 7
rec-1676-org,   afr, f, 19500126, aza, mazimhaka, 4
rec-1745-dup-0, afr, m, 19270829, talida, ndow, 6
rec-730-dup-0, afr, f, , ebele, quarsbie, 7
rec-2335-org,   afr, , 19150822, ufuoma, knipschild, 6
rec-2294-dup-0, afr, f, 19580929, lijimba, ekpukhon, 6
rec-2054-dup-0, afr, m, 19450316, enu, zhehu, 7
rec-171-dup-0, afr, f, 19740309, kuzsil, nyariki, 0
rec-2119-org,   afr, , , wagaye, spencer, 4
rec-2891-org,   afr, m, 19730715, tayyurt, esehagu, 5
rec-192-org,   afr, , 19750701, kamilya, rooza, 7
rec-2831-dup-0, afr, m, 19191004, kalunga, gwarso, 7
rec-2180-org,   afr, f, 19230306, frawsen, banks, 2
rec-2608-dup-0, afr, , 19200914, enobakhare, wai yaki, 6
rec-1940-dup-0, afr, m, 1945 0112, haregewoi, danmus, 0
rec-476-dup-0, afr, f, 19050325, vidarnaq, kaberta, 7
rec-47-org,   afr, f, 19771230, tavavich, davel, 5
rec-2299-org,   afr, f, 19620520, cherline, masade, 1
rec-2110-dup-0, afr, m, 19340823, lcwabena, niemandt, 5
rec-2534-org,   afr, , 19040712, thiongo, ezenwaka, 5
rec-2792-org,   afr, f, 19010825, aminia, , 1
rec-16-org,   afr, f, 19891221, oladele, kibiwot, 5
rec-274-org,   afr, m, 19041016, babina, tikolo, 0
rec-1634-dup-0, afr, f, 19450928, zhavonda, parbhoo, 1
rec-372-dup-0, afr, m, 19340114, monima, der, 7
rec-2989-org,   afr, f, 19250312, kudyauku, , 8
rec-1070-org,   afr, f, 19930816, kondo, lusungo, 6
rec-744-org,   afr, m, 19500106, yobachi, barus, 1
rec-1296-org,   afr, f, 19421120, yaoda, tainton, 1
rec-925-dup-0, afr, , , max, adesanya, 7
rec-999-dup-0, afr, f, 19901128, dipuo, chepk k, 1
rec-2375-org,   afr, m, 19980425, lumo, mudala, 9
rec-1032-dup-0, afr, m, , makal , kosrof, 7
rec-2454-dup-0, afr, , 19721115, benjamin, weyers, 3
rec-2277-dup-0, afr, f, , mwinyim kuu, ankole, 0
rec-2322-org,   afr, f, 19791103, kambina, ewart, 5
rec-2513-dup-0, afr, f, 19520330, med, predorius, 3
rec-133-org,   afr, f, 19990927, ogunkeye, nolte, 5
rec-2689-dup-0, afr, f, 19350 611, oghenero, birra, 7
rec-2054-org,   afr, m, 19450316, enu, shehu, 7
rec-1564-org,   afr, m, 19520724, avongara, steenveld, 0
rec-2066-org,   afr, , 19390728, kahsay, schwan, 8
rec-453-dup-0, afr, , 19011031, ola, ferburgh, 2
rec-1677-dup-0, afr, f, 19711225, mariamu, dawkinst, 7
rec-1676-dup-0, afr, f, 195001 26, aza, mazimhaka, 4
rec-2881-org,   afr, f, 19780218, shermarke, anamela, 0
rec-1827-org,   afr, f, 19900512, rashon, mudasiru, 0
rec-824-dup-0, afr, , 19501213, 1eroy, lusweti, 7
rec-708-org,   afr, f, 19910427, yitna, gildenhuys, 1
rec-968-dup-0, afr, f, , wambui, bekker, 6
rec-1943-org,   afr, f, 19190425, hasnuu, narrotam, 7
rec-1833-org,   afr, f, 19910622, , nortier, 2
rec-1297-dup-0, afr, f, 19281108, kagale, magas i, 4
rec-1372-org,   afr, f, 19550712, azalee, mitei, 0
rec-2378-org,   afr, f, 19660516, onyeoruru, mayekiso, 8
rec-785-org,   afr, f, , djidade, chikosola, 0
rec-2733-org,   afr, f, 19571204, kudyauku, perumal, 7
rec-264-dup-0, afr, f, 19411117, amdegh, owuju, 8
rec-1397-org,   afr, f, 19260424, joldia, ailola, 4
rec-1858-org,   afr, m, 19230404, chui, armengol, 5
rec-1237-org,   afr, m, , khoranhla, develing, 0
rec-1539-org,   afr, f, , laneece, rethman, 4
rec-2550-dup-0, afr, f, 19530728, pemphe o, negga, 8
rec-1099-org,   afr, f, 19210713, titbirt, kenya, 1
rec-1231-dup-0, afr, f, 19331112, , shoon, 7
rec-538-dup-0, afr, , 19610414, tiifu, 5iamate, 7
rec-1369-dup-0, afr, , 19351214, chukwnma, aucho, 5
rec-2372-org,   afr, f, 19610805, afamefula, nyamau, 2
rec-2336-dup-0, afr, f, 19100 808, shami, kaburu, 5
rec-2939-org,   afr, f, 19571008, seun, ribeiro, 8
rec-659-dup-0, afr, , 19980809, teryel, gebrhi et, 3
rec-2735-org,   afr, f, , nthati, jallow, 4
rec-1340-org,   afr, f, , nkechinye, ayodele, 7
rec-2711-dup-0, afr, f, 19860807, didyme, kapen a, 0
rec-1198-org,   afr, f, 19150111, sultan, butagira, 5
rec-1622-dup-0, afr, m, , chelchi, mlambo, 4
rec-2535-org,   afr, m, 19290215, migwi, vines, 3
rec-2119-dup-0, afr, , , sarah, spencer, 4
rec-2675-dup-0, afr, f, , neque, slaughter, 6
rec-2873-dup-0, afr, f, 19070817, angweg, cellarius, 6
rec-742-dup-0, afr, f, 19021007, alil, mulundu, 2
rec-679-org,   afr, m, 19080519, itadi, mtambo, 9
rec-569-org,   afr, f, 19031002, chenzika, baldwin, 6
rec-742-org,   afr, f, 19021007, alile, mulundu, 2
rec-2019-dup-0, afr, f, 19610728, abl an, adebayo, 6
rec-661-org,   afr, f, 19780206, masilonyane, yesehaq, 7
rec-2917-org,   afr, m, 19441230, aho, marine, 6
rec-407-org,   afr, , 19811104, apunda, sangwa, 8
rec-167-org,   afr, , 19561122, baakir, hasseriis, 7
rec-2790-org,   afr, m, 19680211, alade, ede, 5
rec-223-dup-0, afr, f, 19870007, hodari, kootrsen, 1
rec-221-dup-0, afr, m, 19711004, abate, daley, 4
rec-497-dup-0, afr, f, 19180408, nkedama, stang, 8
rec-2440-org,   afr, m, 19240711, safara, latti, 4
rec-2953-org,   afr, f, , mhonum, sum, 7
rec-782-org,   afr, m, 19851209, ibola, marthinus, 4
rec-2834-org,   afr, f, , mensa, gebhardt, 9
rec-1067-dup-0, afr, f, 191208 9, abana, shaban, 5
rec-1390-org,   afr, f, 19050728, sigele, kathuli, 9
rec-2178-org,   afr, f, 19930914, sabacus, amaza, 4
rec-1620-org,   afr, f, 19410627, kashay, echesa, 0
rec-167-dup-0, afr, , 19561122, baakir, hastseriis, 7
rec-2064-org,   afr, f, 19411028, firdawsi, bisa, 7
rec-2618-dup-0, afr, m, 19710512, chaduluka, nsibambi, 7
rec-848-org,   afr, , 19020113, itadi, stanger, 3
rec-1079-dup-0, afr, f, 19121015, habimama, skhumann, 7
rec-449-org,   afr, f, 19041129, mkamba, lightfoot, 3
rec-1526-dup-0, afr, f, 19816016, gugulethu, kamade, 3
rec-772-org,   afr, f, 19940907, tazirit, desisa, 8
rec-2795-org,   afr, , 19460813, zwr, montsho, 8
rec-1439-dup-0, afr, f, , nimulodi, tyam ashe, 5
rec-2234-org,   afr, f, , tilelli, odofin, 1
rec-2197-dup-0, afr, , 19740609, lamya, macgregor, 4
rec-786-org,   afr, , 19521122, adande, kanongesha, 8
rec-1201-org,   afr, , 19171121, folayan, watson, 3
rec-802-dup-0, afr, f, 19570104, enwelumok, standenberg, 7
rec-2270-dup-0, afr, m, 19750306, makanna, mars hal, 7
rec-2014-org,   afr, f, 19171213, chimaijem, siyungwa, 8
rec-2895-org,   afr, f, 19880126, amanishakhete, inuwa, 5
rec-2186-org,   afr, f, 19311219, somadina, ekubia, 3
rec-156-org,   afr, f, 19150403, otito, schoeman, 1
rec-2027-org,   afr, f, 19000219, babatu, , 7
rec-394-org,   afr, , 19181223, tamaa, kipkemoi, 1
rec-1380-org,   afr, f, 19270103, mwanakham, olajuwon, 4
rec-1672-org,   afr, m, 19150317, majhemout, mashinini, 2
rec-376-dup-0, afr, , 19580109, , potas, 4
rec-1599-org,   afr, , 19260503, makamu, knousds, 4
rec-593-dup-0, afr, m, 19Z20117, ochi, meyer, 1
rec-2315-org,   afr, m, 19810717, nnamdi, atuma, 6
rec-1205-org,   afr, , , chadli, , 6
rec-2912-org,   afr, f, 19361210, masego, nordje, 8
rec-2416-org,   afr, , 19951221, muruthi, , 2
rec-2353-org,   afr, , 19320806, daudi, tana, 0
rec-1860-org,   afr, f, 19001110, olusijibomi, lisher, 1
rec-2649-org,   afr, f, 19280421, mwamba, chongo, 2
rec-795-org,   afr, f, , kenyah, garra, 5
rec-903-org,   afr, f, 19310305, diliza, chipimo, 2
rec-1421-dup-0, afr, , 19200810, daiquesha, aberc mbie, 9
rec-765-org,   afr, m, 19620107, akuba, russell, 3
rec-2823-org,   afr, f, 19370913, adede, kamzee, 0
rec-514-org,   afr, f, 19720310, chanterel, fininley, 5
rec-874-dup-0, afr, , 19230214, saed, mpoi, 9
rec-526-org,   afr, m, , amarurena, ashiru, 1
rec-2602-org,   afr, f, 19100703, shinuni, duhnean, 2
rec-243-org,   afr, f, 19680805, jaja, ehrich, 8
rec-1415-dup-0, afr, f, 19640322, shana, gebregiorgis, 3
rec-71-org,   afr, f, 19400413, amray, mauger, 8
rec-1569-org,   afr, f, 19720905, ogunkeye, hayes, 1
rec-875-dup-0, afr, , 19840125, chikwendu, geys er, 3
rec-2633-dup-0, afr, m, 19681204, molefi, kassnka, 6
rec-56-org,   afr, f, 19930506, zula, rich, 6
rec-650-dup-0, afr, , 19081911, haliu, laidler, 5
rec-677-dup-0, afr, f, 19681014, kesh n, mebiame, 6
rec-1087-dup-0, afr, f, 19010904, yesut o, qualtrough, 1
rec-238-dup-0, afr, m, 19620121, kwadwo, harrnzen, 9
rec-462-dup-0, afr, f, 19340907, zanahary, temple an, 2
rec-1247-dup-0, afr, f, , shaka, anic he, 3
rec-411-org,   afr, , 19961024, kampihe, abdosh, 1
rec-2359-org,   afr, f, , oluchi, yilma, 9
rec-419-org,   afr, f, 19171218, sinidu, aniebo, 1
rec-208-org,   afr, m, 19421130, zawgha, armengol, 6
rec-1075-dup-0, afr, , 19550206, rashida, sinyoama, 2
rec-824-org,   afr, , 19501213, leroy, lusweti, 7
rec-1358-org,   afr, f, 19430124, aminia, sigubbu, 7
rec-718-org,   afr, f, 19710311, mwanadong, karmali, 9
rec-52-org,   afr, m, 19431001, aynalem, mould, 4
rec-2183-org,   afr, f, 19910801, onwughara, luke, 8
rec-1127-dup-0, afr, , 19400911, vuai, khanri, 5
rec-1235-dup-0, afr, m, 19170524, imarika, knepsxeld, 5
rec-1834-org,   afr, f, 19690929, olugbala, chilembe, 8
rec-1911-org,   afr, f, 19051021, seblewen, raaff, 0
rec-763-dup-0, afr, f, 19025018, abiola, nawa, 7
rec-2746-org,   afr, f, 19790831, tewodros, sunzu, 3
rec-1465-dup-0, afr, f, 19901117, nosizwe, macph rson, 3
rec-754-dup-0, afr, f, 19400826, narkeasha, chil mbe, 0
rec-2760-dup-0, afr, f, 19380107, dinhinan, afolayan, 2
rec-2033-dup-0, afr, f, 19880625, sharik, adrianse, 8
rec-2235-org,   afr, f, 19561208, olusola, hersi, 5
rec-1743-org,   afr, , 19370315, cheja, greenwood, 1
rec-1457-dup-0, afr, f, , mety, tunney, 1
rec-2217-dup-0, afr, , 19731228, magoma, mishr, 8
rec-373-dup-0, afr, f, 19930292, utende, mwangi, 6
rec-549-org,   afr, m, 19520814, radama, ferrier, 5
rec-844-dup-0, afr, , 19481205, angolwisye, sikazonga, 1
rec-429-dup-0, afr, m, 19491228, thambo, mbiss, 5
rec-1037-dup-0, afr, f, 19240507, zali, oluremelekun, 5
rec-2822-dup-0, afr, f, 19770513, dau, bironje, 7
rec-2131-org,   afr, m, 19030108, mwanje, nambozo, 0
rec-1710-org,   afr, , 19661025, kokaji, maritim, 1
rec-1842-org,   afr, f, , wamukota, tsegaye, 2
rec-1204-dup-0, afr, f, 190803 7, nadifa, adcock, 2
rec-355-dup-0, afr, f, 19730427, khola, khavula, 3
rec-187-dup-0, afr, f, 19260224, naliaka, chitemb ya, 2
rec-95-org,   afr, f, 19610510, udeme, milla, 5
rec-2783-org,   afr, f, 19880226, kijakazi, joubert, 0
rec-273-dup-0, afr, , 19731107, kizl, sekajja, 9
rec-2653-dup-0, afr, f, 19651226, kipenzi, williamst, 7
rec-99-org,   afr, f, 19230519, khaya, hurter, 0
rec-1078-org,   afr, f, 19970710, ejiikeme, mphatso, 2
rec-2070-dup-0, afr, , 19810511, shuanda, zenebework, 8
rec-2676-dup-0, afr, f, 19391211, kampihe, ver ey, 7
rec-15-dup-0, afr, m, 19661027, aya ay, sinyangwe, 8
rec-2029-org,   afr, f, 19240219, nyikadzino, ochieng, 3
rec-1440-dup-0, afr, f, 19200402, kinyemi, sailet i, 8
rec-923-org,   afr, f, 19130820, joswa, mqhayi, 1
rec-1679-org,   afr, f, 19800917, hatshepsu, umeasiegbu, 3
rec-2027-dup-0, afr, f, 19000219, babatj, , 7
rec-1403-dup-0, afr, f, 19910530, cuc a, chiassaro, 2
rec-735-org,   afr, f, 19320601, belewa, , 5
rec-1333-org,   afr, f, 19810617, ezelagbo, guldenpfenning, 6
rec-135-org,   afr, f, 19510104, savieri, ehrich, 7
rec-1192-org,   afr, f, 19110326, nwamaka, woodhead, 9
rec-1402-dup-0, afr, f, 19290630, buseje, kitene, 8
rec-2715-dup-0, afr, f, 19521105, agellid, lew is, 4
rec-771-org,   afr, m, , munit, gigi, 9
rec-113-org,   afr, f, 19590125, ramla, sianjovo, 4
rec-2134-org,   afr, m, 19280406, doto, tochukwu, 0
rec-724-org,   afr, f, 19700223, ntombi, degineh, 1
rec-703-org,   afr, , 19091128, olutosin, gathimba, 4
rec-2293-org,   afr, f, 19791227, wamboi, kgama, 8
rec-722-dup-0, afr, f, 19130620, mengistaeb, perl, 3
rec-618-org,   afr, f, 19190207, hidi, mbombo, 8
rec-2232-dup-0, afr, f, 19170127, siwazuri, alan, 6
rec-1411-dup-0, afr, m, 19680807, naduya, pettersen, 4
rec-888-dup-0, afr, f, 19501226, michael, omeruo, 6
rec-1295-dup-0, afr, f, 19320125, tuhrict, shesi, 2
rec-991-org,   afr, f, 19440118, , bulbula, 8
rec-381-dup-0, afr, , 19390911, asong, awol, 2
rec-2409-dup-0, afr, f, 19771011, ibeonukara, koni, 5
rec-983-org,   afr, f, 19330109, tekalgn, popjoy, 6
rec-576-dup-0, afr, , , onkefu, mbele, 0
rec-820-org,   afr, f, 19000205, fadhila, osumba, 3
rec-41-org,   afr, f, 19010810, mantsebo, ajulu-bushell, 5
rec-2724-org,   afr, f, 19810130, olugbodi, petty, 3
rec-499-dup-0, afr, m, 19921012, kokumo, idahoah, 3
rec-312-dup-0, afr, f, 19560425, miremba, g0bey, 3
rec-1033-org,   afr, m, 19010822, akinshiju, munakupya, 7
rec-2083-dup-0, afr, f, 19380805, tabia, bishop, 2
rec-2402-org,   afr, , 19690110, pauline, kamaru, 7
rec-1986-dup-0, afr, , 19870405, taonga, les irma, 1
rec-2712-org,   afr, f, 19171017, fumbe, teshale, 1
rec-1572-org,   afr, f, 19110424, tatenda, cherigat, 0
rec-1141-dup-0, afr, , 19360401, joquijha, shibabaw, 5
rec-290-org,   afr, f, 19650804, tamirat, doda, 0
rec-2137-dup-0, afr, f, 19120830, okbonnaya, kayawe, 3
rec-2463-org,   afr, f, 19040518, apara, urbano, 0
rec-1212-org,   afr, m, 19930428, addisu, gobey, 7
rec-2334-org,   afr, f, 19570416, zalika, ngondo, 8
rec-2460-dup-0, afr, f, 19170718, kadidu, se e, 8
rec-2388-org,   afr, m, 19960802, mud, jifar, 9
rec-2716-org,   afr, m, 19310206, namambo, mubila, 9
rec-2303-org,   afr, , 19541117, musamba, bahati, 1
rec-1727-dup-0, afr, f, 19830708, vatusia, isib or, 2
rec-1739-org,   afr, , 19340821, duecha, museli, 0
rec-2924-dup-0, afr, m, 19750403, nocawe, kalimugbogo, 5
rec-122-org,   afr, f, 19720821, lumusi, ayeko, 6
rec-2034-org,   afr, f, 19970529, , hardie, 9
rec-2688-org,   afr, f, 19191002, tei, shackleford, 6
rec-1386-org,   afr, f, , keenyn, dalhouzie, 7
rec-2940-org,   afr, f, 19370528, briruc, ambrose, 2
rec-159-dup-0, afr, , 19650418, ob:jiaku, berhanu, 8
rec-1094-dup-0, afr, f, 19260102, shermarke, orakwu, 7
rec-572-dup-0, afr, f, 19561020, diliza, camabra, 4
rec-2366-dup-0, afr, f, 1950061 , bapoto, rudeker, 2
rec-695-org,   afr, f, 19480105, chinyelu, kulubya, 4
rec-1813-dup-0, afr, m, , rapuokwu, onubiyi, 1
rec-1249-org,   afr, f, 19130515, afiwa, sutherland, 4
rec-1722-org,   afr, m, 19271013, ksea, steenveld, 9
rec-2513-org,   afr, f, 19520330, med, pretorius, 3
rec-897-dup-0, afr, m, 19730518, sam iha, igbinedion, 6
rec-643-org,   afr, f, 19500820, , standley, 9
rec-1416-dup-0, afr, f, 19160527, kariamu, powell, 1
rec-2760-org,   afr, f, 19380107, tinhinan, afolayan, 2
rec-275-org,   afr, f, 19000523, mkubwa, chabala, 7
rec-715-org,   afr, f, 19880213, amatefe, kajura, 4
rec-1780-dup-0, afr, f, 19680710, avamefula, haambokoma, 5
rec-1124-org,   afr, f, 19531101, kumsa, njobe, 7
rec-673-org,   afr, , 19140102, kainda, elue, 6
rec-2359-dup-0, afr, f, , oluxi, yilma, 9
rec-1689-org,   afr, f, , mutia, mangeni, 0
rec-1520-org,   afr, , 19251124, bakari, ahunanya, 0
rec-2210-dup-0, afr, f, 19260 24, kagiso, dawood, 1
rec-1750-org,   afr, , 19930530, tharbis, lel, 0
rec-1167-org,   afr, f, 19450609, makini, , 6
rec-2245-org,   afr, , 19930429, sarda, verdi, 1
rec-1446-org,   afr, , , zephania, matenga, 3
rec-1176-dup-0, afr, f, 19161112, iruka, munypnga, 5
rec-1138-org,   afr, f, , catava, buraimoh, 6
rec-1636-org,   afr, f, 19320922, jengo, serugo, 3
rec-817-org,   afr, f, 19001101, tendekayi, marangu, 5
rec-2246-dup-0, afr, m, 19970930, zay vion, randlehoff, 1
rec-222-dup-0, afr, f, 19641214, eskinder, atud o, 4
rec-1023-dup-0, afr, , , alhajr, kolbe, 2
rec-2765-org,   afr, f, , yitna, nkausu, 3
rec-1165-org,   afr, m, 19611124, elewechi, thomalla, 3
rec-1942-org,   afr, m, , gatsha, sakuwaha, 0
rec-720-org,   afr, f, 19721110, atsukpi, tarfa, 7
rec-2097-org,   afr, , 19801129, adesola, uti, 4
rec-1338-dup-0, afr, , 19280217, quadrhhys, nkabin e, 7
rec-2006-org,   afr, , 19640920, ngendo, mubila, 0
rec-260-dup-0, afr, m, , bad'llini, misoi, 7
rec-1665-org,   afr, f, 19670827, okeke, merga, 8
rec-1393-org,   afr, f, 19681010, jendayi, milongo, 9
rec-540-org,   afr, m, 19990212, legesse, rennie, 0
rec-386-dup-0, afr, f, 1966 111, rakohaja, vosloo, 5
rec-732-org,   afr, f, 19360113, mahbuba, kinuthia, 2
rec-20-dup-0, afr, f, , iroagbuoam, olaiya, 6
rec-1788-org,   afr, f, 19560827, ifeoma, grib, 8
rec-1185-org,   afr, f, 19060425, chandaki, marks, 5
rec-606-dup-0, afr, f, 19320195, oluwafunmilayo, werner, 2
rec-2045-org,   afr, m, 19360906, thembeka, oparanya, 7
rec-1054-org,   afr, f, , kenyanna, kahwa, 9
rec-2466-dup-0, afr, f, , bayete, chiy ta, 3
rec-1868-org,   afr, , 19130815, hola, folawiyo, 3
rec-2175-org,   afr, f, 19071227, olufunke, xulu, 7
rec-372-org,   afr, m, 19340114, monima, deru, 7
rec-1227-org,   afr, f, 19321218, mgbogo, bannink, 2
rec-2558-dup-0, afr, f, 19070222, degama, fayers, 9
rec-1318-org,   afr, , 19710917, nyamu, westlake, 6
rec-552-dup-0, afr, f, 19951230, hawla, jiedeman, 6
rec-401-dup-0, afr, , 19170905, japefa, nott, 0
rec-1527-org,   afr, f, 19930107, dupe, shimwamba, 7
rec-2713-org,   afr, m, 19770625, jehlani, mukwakwa, 7
rec-636-org,   afr, , 19310316, adu, mwinga, 6
rec-2182-dup-0, afr, m, 19740805, dalilah, sthanungu, 0
rec-2205-dup-0, afr, f, 19590619, nufaika, omomy, 0
rec-1994-org,   afr, f, 19240113, kijicho, chikwakwa, 9
rec-623-org,   afr, m, , ghafar, kalyango, 4
rec-1844-org,   afr, f, , djidade, nawa, 0
rec-250-dup-0, afr, f, 19540209, mirempe, morum, 5
rec-627-org,   afr, f, , akawel, mmualefe, 6
rec-815-dup-0, afr, , 19500719, saran, richel, 5
rec-2497-org,   afr, f, 19580614, lateefa, katsina, 8
rec-2454-org,   afr, , 19721115, modeira, weyers, 3
rec-2693-org,   afr, f, 19681024, , motego, 5
rec-1882-dup-0, afr, m, 19250922, adeboro, udecfukwu, 7
rec-1885-org,   afr, m, , kinaya, babla, 7
rec-1286-org,   afr, f, 19470104, kambiri, shrives, 0
rec-2418-org,   afr, f, 19011227, abbah, katundi, 7
rec-2722-org,   afr, , 19940214, mgeni, azefor, 0
rec-368-org,   afr, f, 19920816, ezana, aloro, 5
rec-2812-org,   afr, , 19050129, kamarrie, wassung, 8
rec-1171-dup-0, afr, f, 19110403, afraisa, ronan, 6
